#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
Cc1,CH7,Market Price,2017-01-03T01:00:00.000000000Z,-6,Intraday 1Hour,352.0,354.0,351.5,353.5
Cc1,CH7,Market Price,2017-01-03T02:00:00.000000000Z,-6,Intraday 1Hour,353.75,353.75,353.25,353.75
Cc1,CH7,Market Price,2017-01-03T03:00:00.000000000Z,-6,Intraday 1Hour,353.5,353.75,353.25,353.25
Cc1,CH7,Market Price,2017-01-03T04:00:00.000000000Z,-6,Intraday 1Hour,353.25,353.5,353.25,353.25
Cc1,CH7,Market Price,2017-01-03T05:00:00.000000000Z,-6,Intraday 1Hour,353.25,353.5,353.25,353.25
Cc1,CH7,Market Price,2017-01-03T06:00:00.000000000Z,-6,Intraday 1Hour,353.25,353.5,353.25,353.25
Cc1,CH7,Market Price,2017-01-03T07:00:00.000000000Z,-6,Intraday 1Hour,353.25,353.5,353.0,353.0
Cc1,CH7,Market Price,2017-01-03T08:00:00.000000000Z,-6,Intraday 1Hour,353.25,353.5,353.0,353.25
Cc1,CH7,Market Price,2017-01-03T09:00:00.000000000Z,-6,Intraday 1Hour,353.25,353.75,353.0,353.5
Cc1,CH7,Market Price,2017-01-03T10:00:00.000000000Z,-6,Intraday 1Hour,353.5,353.5,352.5,352.75
Cc1,CH7,Market Price,2017-01-03T11:00:00.000000000Z,-6,Intraday 1Hour,352.5,352.75,352.0,352.0
Cc1,CH7,Market Price,2017-01-03T12:00:00.000000000Z,-6,Intraday 1Hour,352.0,352.5,352.0,352.5
Cc1,CH7,Market Price,2017-01-03T13:00:00.000000000Z,-6,Intraday 1Hour,352.25,352.5,352.25,352.5
Cc1,CH7,Market Price,2017-01-03T14:00:00.000000000Z,-6,Intraday 1Hour,352.5,354.5,351.75,354.5
Cc1,CH7,Market Price,2017-01-03T15:00:00.000000000Z,-6,Intraday 1Hour,354.25,355.75,353.25,355.5
Cc1,CH7,Market Price,2017-01-03T16:00:00.000000000Z,-6,Intraday 1Hour,355.5,358.5,355.0,357.5
Cc1,CH7,Market Price,2017-01-03T17:00:00.000000000Z,-6,Intraday 1Hour,357.5,357.5,356.25,356.5
Cc1,CH7,Market Price,2017-01-03T18:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.5,355.5,355.75
Cc1,CH7,Market Price,2017-01-03T19:00:00.000000000Z,-6,Intraday 1Hour,355.5,356.25,354.75,355.75
Cc1,CH7,Market Price,2017-01-04T01:00:00.000000000Z,-6,Intraday 1Hour,355.0,355.75,354.75,355.5
Cc1,CH7,Market Price,2017-01-04T02:00:00.000000000Z,-6,Intraday 1Hour,355.5,356.5,355.5,356.25
Cc1,CH7,Market Price,2017-01-04T03:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.75,356.25,356.25
Cc1,CH7,Market Price,2017-01-04T04:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.5,356.25,356.5
Cc1,CH7,Market Price,2017-01-04T05:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.75,356.5,356.5
Cc1,CH7,Market Price,2017-01-04T06:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.75,356.5,356.5
Cc1,CH7,Market Price,2017-01-04T07:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.5,356.25,356.25
Cc1,CH7,Market Price,2017-01-04T08:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.5,356.0,356.25
Cc1,CH7,Market Price,2017-01-04T09:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.25,356.0,356.0
Cc1,CH7,Market Price,2017-01-04T10:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.0,355.75,355.75
Cc1,CH7,Market Price,2017-01-04T11:00:00.000000000Z,-6,Intraday 1Hour,355.75,356.25,355.75,355.75
Cc1,CH7,Market Price,2017-01-04T12:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.5,355.75,356.5
Cc1,CH7,Market Price,2017-01-04T13:00:00.000000000Z,-6,Intraday 1Hour,356.5,357.25,356.5,357.0
Cc1,CH7,Market Price,2017-01-04T14:00:00.000000000Z,-6,Intraday 1Hour,356.75,358.75,356.75,358.25
Cc1,CH7,Market Price,2017-01-04T15:00:00.000000000Z,-6,Intraday 1Hour,358.5,359.0,357.75,358.0
Cc1,CH7,Market Price,2017-01-04T16:00:00.000000000Z,-6,Intraday 1Hour,358.25,359.25,358.0,359.0
Cc1,CH7,Market Price,2017-01-04T17:00:00.000000000Z,-6,Intraday 1Hour,359.0,359.5,358.25,358.5
Cc1,CH7,Market Price,2017-01-04T18:00:00.000000000Z,-6,Intraday 1Hour,358.75,360.0,358.5,359.75
Cc1,CH7,Market Price,2017-01-04T19:00:00.000000000Z,-6,Intraday 1Hour,359.75,360.0,359.25,360.0
Cc1,CH7,Market Price,2017-01-05T01:00:00.000000000Z,-6,Intraday 1Hour,359.5,360.0,359.25,359.25
Cc1,CH7,Market Price,2017-01-05T02:00:00.000000000Z,-6,Intraday 1Hour,359.25,359.75,359.25,359.5
Cc1,CH7,Market Price,2017-01-05T03:00:00.000000000Z,-6,Intraday 1Hour,359.5,359.75,359.5,359.75
Cc1,CH7,Market Price,2017-01-05T04:00:00.000000000Z,-6,Intraday 1Hour,359.75,360.0,359.75,359.75
Cc1,CH7,Market Price,2017-01-05T05:00:00.000000000Z,-6,Intraday 1Hour,359.75,360.0,359.75,359.75
