assetCode,windowTimestamp,Open,High,Low,Last
Wc1,1998-06-03T09:00:00.000000000Z,288.25,289.0,288.25,288.5
Wc1,1998-06-03T14:00:00.000000000Z,288.5,290.0,287.5,288.5
Wc1,1998-06-03T15:00:00.000000000Z,288.25,288.5,285.25,286.0
Wc1,1998-06-03T16:00:00.000000000Z,285.75,286.0,282.75,283.25
Wc1,1998-06-03T17:00:00.000000000Z,283.0,283.75,282.0,283.75
Wc1,1998-06-03T18:00:00.000000000Z,283.5,283.5,281.0,281.25
Wc1,1998-06-04T02:00:00.000000000Z,281.0,281.0,280.0,280.25
Wc1,1998-06-04T03:00:00.000000000Z,280.5,280.5,279.5,280.5
Wc1,1998-06-04T04:00:00.000000000Z,280.75,280.75,280.5,280.5
Wc1,1998-06-04T05:00:00.000000000Z,281.0,281.0,281.0,281.0
Wc1,1998-06-04T08:00:00.000000000Z,280.5,280.5,280.5,280.5
Wc1,1998-06-04T09:00:00.000000000Z,281.0,281.0,281.0,281.0
Wc1,1998-06-04T14:00:00.000000000Z,281.5,281.75,279.5,281.5
Wc1,1998-06-04T15:00:00.000000000Z,281.25,281.5,280.0,280.25
Wc1,1998-06-04T16:00:00.000000000Z,280.5,280.5,279.5,280.0
Wc1,1998-06-04T17:00:00.000000000Z,280.25,282.0,280.0,280.5
Wc1,1998-06-04T18:00:00.000000000Z,280.75,283.0,280.75,282.25
Wc1,1998-06-05T02:00:00.000000000Z,282.25,282.5,282.0,282.5
Wc1,1998-06-05T06:00:00.000000000Z,282.25,282.25,282.25,282.25
Wc1,1998-06-05T08:00:00.000000000Z,282.0,282.0,282.0,282.0
Wc1,1998-06-05T09:00:00.000000000Z,282.5,282.75,282.5,282.75
Wc1,1998-06-05T14:00:00.000000000Z,281.5,281.5,279.5,280.75
Wc1,1998-06-05T15:00:00.000000000Z,280.5,280.75,279.75,280.25
Wc1,1998-06-05T16:00:00.000000000Z,280.5,281.75,280.25,281.5
Wc1,1998-06-05T17:00:00.000000000Z,281.25,282.5,280.25,280.5
Wc1,1998-06-05T18:00:00.000000000Z,280.75,281.0,280.0,280.25
Wc1,1998-06-08T02:00:00.000000000Z,280.25,280.25,279.5,279.5
Wc1,1998-06-08T03:00:00.000000000Z,279.75,279.75,279.75,279.75
Wc1,1998-06-08T04:00:00.000000000Z,279.5,279.5,279.5,279.5
Wc1,1998-06-08T07:00:00.000000000Z,279.25,279.25,279.25,279.25
Wc1,1998-06-08T08:00:00.000000000Z,279.5,280.0,279.5,279.5
Wc1,1998-06-08T09:00:00.000000000Z,280.5,280.5,280.5,280.5
Wc1,1998-06-08T14:00:00.000000000Z,279.5,280.0,277.0,277.5
Wc1,1998-06-08T15:00:00.000000000Z,277.75,278.25,275.0,275.75
Wc1,1998-06-08T16:00:00.000000000Z,276.0,277.0,275.25,276.75
Wc1,1998-06-08T17:00:00.000000000Z,276.5,276.5,275.5,276.0
Wc1,1998-06-08T18:00:00.000000000Z,275.75,276.25,275.25,275.5
Wc1,1998-06-09T02:00:00.000000000Z,275.0,279.0,275.0,279.0
Wc1,1998-06-09T04:00:00.000000000Z,276.0,276.0,276.0,276.0
Wc1,1998-06-09T06:00:00.000000000Z,275.5,276.5,275.5,276.5
Wc1,1998-06-09T14:00:00.000000000Z,275.0,277.5,275.0,276.75
Wc1,1998-06-09T15:00:00.000000000Z,276.5,277.5,276.0,276.75
Wc1,1998-06-09T16:00:00.000000000Z,277.0,278.5,276.75,277.5
Wc1,1998-06-09T17:00:00.000000000Z,277.25,277.5,274.5,275.75
Wc1,1998-06-09T18:00:00.000000000Z,276.0,279.0,276.0,278.0
Wc1,1998-06-10T02:00:00.000000000Z,278.25,278.5,277.5,278.0
Wc1,1998-06-10T03:00:00.000000000Z,277.25,278.0,277.25,277.5
Wc1,1998-06-10T05:00:00.000000000Z,277.75,277.75,277.75,277.75
Wc1,1998-06-10T06:00:00.000000000Z,277.75,278.0,277.75,278.0
Wc1,1998-06-10T08:00:00.000000000Z,277.75,277.75,277.75,277.75
Wc1,1998-06-10T09:00:00.000000000Z,278.0,278.0,278.0,278.0
Wc1,1998-06-10T14:00:00.000000000Z,277.5,280.5,277.5,280.25
Wc1,1998-06-10T15:00:00.000000000Z,280.0,280.25,279.0,279.25
Wc1,1998-06-10T16:00:00.000000000Z,279.0,279.5,278.25,278.25
Wc1,1998-06-10T17:00:00.000000000Z,278.5,278.75,277.25,278.25
Wc1,1998-06-10T18:00:00.000000000Z,278.5,278.75,278.0,278.25
Wc1,1998-06-11T02:00:00.000000000Z,276.25,277.0,276.0,276.25
Wc1,1998-06-11T03:00:00.000000000Z,276.75,276.75,276.75,276.75
Wc1,1998-06-11T04:00:00.000000000Z,276.5,276.5,276.5,276.5
Wc1,1998-06-11T06:00:00.000000000Z,277.0,277.0,277.0,277.0
Wc1,1998-06-11T09:00:00.000000000Z,276.25,276.25,276.25,276.25
Wc1,1998-06-11T14:00:00.000000000Z,277.5,278.75,276.25,278.0
Wc1,1998-06-11T15:00:00.000000000Z,277.75,279.5,277.5,279.0
Wc1,1998-06-11T16:00:00.000000000Z,278.75,279.0,278.25,278.25
Wc1,1998-06-11T17:00:00.000000000Z,278.5,278.75,277.5,277.75
Wc1,1998-06-11T18:00:00.000000000Z,278.0,278.25,277.5,277.75
Wc1,1998-06-12T02:00:00.000000000Z,277.75,278.0,277.75,277.75
Wc1,1998-06-12T03:00:00.000000000Z,278.0,278.0,278.0,278.0
Wc1,1998-06-12T04:00:00.000000000Z,277.5,277.5,277.5,277.5
Wc1,1998-06-12T05:00:00.000000000Z,277.5,277.5,277.5,277.5
Wc1,1998-06-12T09:00:00.000000000Z,278.0,278.0,278.0,278.0
Wc1,1998-06-12T14:00:00.000000000Z,276.25,278.0,275.75,278.0
Wc1,1998-06-12T15:00:00.000000000Z,277.75,281.0,277.75,279.5
Wc1,1998-06-12T16:00:00.000000000Z,279.0,280.0,279.0,279.5
Wc1,1998-06-12T17:00:00.000000000Z,279.25,279.25,277.5,277.75
Wc1,1998-06-12T18:00:00.000000000Z,278.0,280.0,277.75,279.25
Wc1,1998-06-15T02:00:00.000000000Z,279.0,279.0,278.75,278.75
Wc1,1998-06-15T03:00:00.000000000Z,278.5,278.5,278.25,278.25
Wc1,1998-06-15T04:00:00.000000000Z,278.5,278.5,278.5,278.5
Wc1,1998-06-15T05:00:00.000000000Z,278.5,278.5,278.5,278.5
Wc1,1998-06-15T08:00:00.000000000Z,278.25,278.25,278.25,278.25
Wc1,1998-06-15T09:00:00.000000000Z,278.0,279.0,278.0,279.0
Wc1,1998-06-15T14:00:00.000000000Z,277.5,277.75,276.0,276.5
Wc1,1998-06-15T15:00:00.000000000Z,276.75,277.75,276.5,276.75
Wc1,1998-06-15T16:00:00.000000000Z,277.0,277.75,275.5,275.75
Wc1,1998-06-15T17:00:00.000000000Z,275.5,277.0,275.25,277.0
Wc1,1998-06-15T18:00:00.000000000Z,276.75,276.75,273.5,274.5
Wc1,1998-06-16T02:00:00.000000000Z,274.75,275.0,274.75,274.75
Wc1,1998-06-16T03:00:00.000000000Z,275.0,275.0,275.0,275.0
Wc1,1998-06-16T09:00:00.000000000Z,275.5,275.5,275.5,275.5
Wc1,1998-06-16T14:00:00.000000000Z,275.0,278.0,275.0,277.0
Wc1,1998-06-16T15:00:00.000000000Z,276.75,277.25,276.0,276.75
Wc1,1998-06-16T16:00:00.000000000Z,276.5,277.75,276.25,277.75
Wc1,1998-06-16T17:00:00.000000000Z,278.0,280.0,277.75,278.0
Wc1,1998-06-16T18:00:00.000000000Z,278.25,278.5,276.75,277.0
Wc1,1998-06-17T02:00:00.000000000Z,277.5,278.5,277.5,278.5
Wc1,1998-06-17T09:00:00.000000000Z,278.0,278.0,277.25,277.25
Wc1,1998-06-17T14:00:00.000000000Z,278.5,283.0,278.5,280.5
Wc1,1998-06-17T15:00:00.000000000Z,280.25,282.25,280.0,281.75
Wc1,1998-06-17T16:00:00.000000000Z,282.0,289.0,281.75,286.0
Wc1,1998-06-17T17:00:00.000000000Z,286.5,286.5,283.75,283.75
Wc1,1998-06-17T18:00:00.000000000Z,283.5,284.5,282.0,283.75
Wc1,1998-06-18T02:00:00.000000000Z,283.5,283.5,283.0,283.5
Wc1,1998-06-18T03:00:00.000000000Z,283.75,283.75,283.25,283.25
Wc1,1998-06-18T07:00:00.000000000Z,283.75,283.75,283.75,283.75
Wc1,1998-06-18T09:00:00.000000000Z,284.0,284.0,283.5,283.5
Wc1,1998-06-18T14:00:00.000000000Z,283.0,283.5,282.0,282.25
Wc1,1998-06-18T15:00:00.000000000Z,282.5,284.5,281.5,283.0
Wc1,1998-06-18T16:00:00.000000000Z,283.25,286.0,282.25,283.75
Wc1,1998-06-18T17:00:00.000000000Z,283.5,284.5,283.25,283.5
Wc1,1998-06-18T18:00:00.000000000Z,283.25,284.75,283.0,283.75
Wc1,1998-06-19T02:00:00.000000000Z,283.25,283.25,282.75,282.75
Wc1,1998-06-19T03:00:00.000000000Z,282.75,282.75,282.0,282.0
Wc1,1998-06-19T04:00:00.000000000Z,282.75,283.0,282.75,283.0
Wc1,1998-06-19T06:00:00.000000000Z,283.25,283.25,283.25,283.25
Wc1,1998-06-19T07:00:00.000000000Z,283.25,283.25,283.25,283.25
Wc1,1998-06-19T09:00:00.000000000Z,282.75,282.75,282.75,282.75
Wc1,1998-06-19T14:00:00.000000000Z,288.0,298.0,288.0,290.0
Wc1,1998-06-19T15:00:00.000000000Z,289.5,291.5,288.0,291.0
Wc1,1998-06-19T16:00:00.000000000Z,290.5,292.0,290.5,291.25
Wc1,1998-06-19T17:00:00.000000000Z,291.5,293.5,290.5,292.5
Wc1,1998-06-19T18:00:00.000000000Z,293.0,293.0,288.0,288.5
Wc1,1998-06-19T19:00:00.000000000Z,289.0,289.0,289.0,289.0
Wc1,1998-06-22T02:00:00.000000000Z,288.0,291.5,287.5,289.0
Wc1,1998-06-22T03:00:00.000000000Z,288.25,289.5,288.25,289.25
Wc1,1998-06-22T04:00:00.000000000Z,289.5,289.5,289.5,289.5
Wc1,1998-06-22T05:00:00.000000000Z,289.0,289.0,289.0,289.0
Wc1,1998-06-22T06:00:00.000000000Z,289.25,289.5,289.0,289.0
Wc1,1998-06-22T08:00:00.000000000Z,288.75,288.75,288.5,288.5
Wc1,1998-06-22T09:00:00.000000000Z,289.0,289.0,289.0,289.0
Wc1,1998-06-22T14:00:00.000000000Z,284.5,286.0,284.0,285.75
Wc1,1998-06-22T15:00:00.000000000Z,286.0,287.0,285.0,286.5
Wc1,1998-06-22T16:00:00.000000000Z,286.25,286.25,285.5,285.75
Wc1,1998-06-23T02:00:00.000000000Z,284.0,286.5,284.0,285.75
Wc1,1998-06-23T03:00:00.000000000Z,286.0,286.0,286.0,286.0
Wc1,1998-06-23T05:00:00.000000000Z,285.75,285.75,285.75,285.75
Wc1,1998-06-23T09:00:00.000000000Z,285.75,285.75,285.75,285.75
Wc1,1998-06-23T14:00:00.000000000Z,287.5,292.0,287.5,292.0
Wc1,1998-06-23T15:00:00.000000000Z,291.5,294.0,291.0,291.25
Wc1,1998-06-23T16:00:00.000000000Z,291.5,292.5,291.0,292.25
Wc1,1998-06-23T17:00:00.000000000Z,292.0,294.25,291.0,291.5
Wc1,1998-06-23T18:00:00.000000000Z,291.25,292.25,291.0,291.25
Wc1,1998-06-24T02:00:00.000000000Z,291.0,292.5,291.0,292.5
Wc1,1998-06-24T03:00:00.000000000Z,293.0,293.0,292.5,293.0
Wc1,1998-06-24T05:00:00.000000000Z,292.5,292.5,292.5,292.5
Wc1,1998-06-24T09:00:00.000000000Z,293.0,293.0,293.0,293.0
Wc1,1998-06-24T14:00:00.000000000Z,290.0,290.5,288.0,289.0
Wc1,1998-06-24T15:00:00.000000000Z,289.25,290.0,288.25,289.75
Wc1,1998-06-24T16:00:00.000000000Z,289.5,291.5,289.25,290.25
Wc1,1998-06-24T17:00:00.000000000Z,290.5,293.5,290.0,292.5
Wc1,1998-06-24T18:00:00.000000000Z,292.25,295.0,292.25,294.25
Wc1,1998-06-25T02:00:00.000000000Z,293.25,293.25,292.0,292.0
Wc1,1998-06-25T03:00:00.000000000Z,291.5,291.5,291.5,291.5
Wc1,1998-06-25T05:00:00.000000000Z,292.0,292.0,292.0,292.0
Wc1,1998-06-25T06:00:00.000000000Z,291.5,291.5,291.5,291.5
Wc1,1998-06-25T09:00:00.000000000Z,293.0,293.0,293.0,293.0
Wc1,1998-06-25T14:00:00.000000000Z,291.0,292.5,290.5,292.0
Wc1,1998-06-25T15:00:00.000000000Z,292.25,292.75,291.0,292.5
Wc1,1998-06-25T16:00:00.000000000Z,292.75,294.5,292.75,294.25
Wc1,1998-06-25T17:00:00.000000000Z,294.0,294.0,292.0,292.5
Wc1,1998-06-25T18:00:00.000000000Z,292.25,292.25,288.0,289.0
Wc1,1998-06-26T02:00:00.000000000Z,288.75,289.0,288.5,288.5
Wc1,1998-06-26T03:00:00.000000000Z,288.75,288.75,288.75,288.75
Wc1,1998-06-26T06:00:00.000000000Z,288.75,288.75,288.5,288.5
Wc1,1998-06-26T14:00:00.000000000Z,286.5,288.5,283.5,284.5
Wc1,1998-06-26T15:00:00.000000000Z,285.0,286.5,284.5,285.0
Wc1,1998-06-26T16:00:00.000000000Z,285.25,286.5,284.5,286.0
Wc1,1998-06-26T17:00:00.000000000Z,286.25,286.5,283.5,283.75
Wc1,1998-06-26T18:00:00.000000000Z,283.5,284.5,281.0,282.0
Wc1,1998-06-29T02:00:00.000000000Z,280.25,280.25,276.0,276.0
Wc1,1998-06-29T04:00:00.000000000Z,277.0,277.0,277.0,277.0
Wc1,1998-06-29T09:00:00.000000000Z,276.0,279.5,276.0,279.5
Wc1,1998-06-29T14:00:00.000000000Z,275.0,275.0,268.0,271.0
Wc1,1998-06-29T15:00:00.000000000Z,272.0,272.0,270.0,270.0
Wc1,1998-06-29T16:00:00.000000000Z,270.5,270.5,267.5,268.0
Wc1,1998-06-29T17:00:00.000000000Z,268.5,269.0,267.0,267.75
Wc1,1998-06-29T18:00:00.000000000Z,268.0,270.0,267.5,268.25
Wc1,1998-06-30T02:00:00.000000000Z,267.5,270.0,267.5,270.0
Wc1,1998-06-30T03:00:00.000000000Z,269.5,269.5,269.5,269.5
Wc1,1998-06-30T04:00:00.000000000Z,269.0,269.0,268.25,268.25
Wc1,1998-06-30T07:00:00.000000000Z,269.5,269.5,269.5,269.5
Wc1,1998-06-30T14:00:00.000000000Z,272.0,274.0,271.5,274.0
Wc1,1998-06-30T15:00:00.000000000Z,273.5,276.0,273.5,275.75
Wc1,1998-06-30T16:00:00.000000000Z,275.5,276.5,274.0,276.25
Wc1,1998-06-30T17:00:00.000000000Z,276.5,277.0,275.75,276.0
Wc1,1998-06-30T18:00:00.000000000Z,275.75,277.0,275.5,276.25
Wc1,1998-07-01T02:00:00.000000000Z,275.0,280.0,275.0,278.0
Wc1,1998-07-01T09:00:00.000000000Z,278.0,278.0,278.0,278.0
Wc1,1998-07-02T02:00:00.000000000Z,271.5,273.5,271.5,273.5
Wc1,1998-07-02T14:00:00.000000000Z,272.5,273.0,271.75,273.0
Wc1,1998-07-02T15:00:00.000000000Z,272.5,273.0,270.5,271.25
Wc1,1998-07-02T16:00:00.000000000Z,271.5,271.75,271.0,271.5
Wc1,1998-07-02T17:00:00.000000000Z,271.0,271.0,269.5,270.0
Wc1,1998-07-02T18:00:00.000000000Z,269.75,269.75,268.0,268.25
Wc1,1998-07-06T02:00:00.000000000Z,267.0,268.5,267.0,268.5
Wc1,1998-07-06T09:00:00.000000000Z,268.5,268.5,267.0,267.0
Wc1,1998-07-06T14:00:00.000000000Z,267.5,268.5,267.0,267.0
Wc1,1998-07-06T15:00:00.000000000Z,267.0,267.5,267.0,267.5
Wc1,1998-07-06T16:00:00.000000000Z,267.25,272.0,266.0,270.5
Wc1,1998-07-06T17:00:00.000000000Z,270.0,271.5,269.5,270.5
Wc1,1998-07-06T18:00:00.000000000Z,271.0,273.0,271.0,272.75
Wc1,1998-07-07T02:00:00.000000000Z,275.0,275.0,275.0,275.0
Wc1,1998-07-07T14:00:00.000000000Z,275.0,276.5,275.0,276.0
Wc1,1998-07-07T15:00:00.000000000Z,276.5,277.0,276.0,276.25
Wc1,1998-07-07T16:00:00.000000000Z,276.5,278.0,276.5,277.25
Wc1,1998-07-07T17:00:00.000000000Z,277.25,277.5,277.0,277.25
Wc1,1998-07-07T18:00:00.000000000Z,277.0,277.25,276.5,276.75
Wc1,1998-07-08T02:00:00.000000000Z,278.0,278.0,278.0,278.0
Wc1,1998-07-08T14:00:00.000000000Z,280.0,282.5,279.5,280.0
Wc1,1998-07-08T15:00:00.000000000Z,279.5,279.5,278.5,279.0
Wc1,1998-07-08T16:00:00.000000000Z,278.75,279.0,278.5,279.0
Wc1,1998-07-08T17:00:00.000000000Z,279.25,279.5,275.5,276.0
Wc1,1998-07-08T18:00:00.000000000Z,275.5,275.5,273.0,273.0
Wc1,1998-07-10T14:00:00.000000000Z,267.0,268.0,266.0,268.0
Wc1,1998-07-10T15:00:00.000000000Z,267.5,267.5,266.0,266.5
Wc1,1998-07-10T16:00:00.000000000Z,266.75,267.5,266.75,267.0
Wc1,1998-07-10T17:00:00.000000000Z,267.0,267.5,266.0,266.5
Wc1,1998-07-10T18:00:00.000000000Z,266.0,266.0,265.0,265.75
Wc1,1998-07-13T14:00:00.000000000Z,267.0,267.0,266.5,267.0
Wc1,1998-07-13T15:00:00.000000000Z,266.5,266.5,266.5,266.5
Wc1,1998-07-13T16:00:00.000000000Z,266.25,266.75,266.25,266.5
Wc1,1998-07-13T17:00:00.000000000Z,266.5,267.0,266.5,267.0
Wc1,1998-07-13T18:00:00.000000000Z,266.75,267.0,266.0,266.0
Wc1,1998-07-15T14:00:00.000000000Z,263.0,263.0,261.0,262.0
Wc1,1998-07-15T15:00:00.000000000Z,262.25,262.5,262.25,262.5
Wc1,1998-07-15T16:00:00.000000000Z,263.0,263.0,263.0,263.0
Wc1,1998-07-15T17:00:00.000000000Z,262.75,262.75,261.5,261.5
Wc1,1998-07-15T18:00:00.000000000Z,261.5,262.5,260.5,260.5
Wc1,1998-07-15T22:00:00.000000000Z,260.5,260.5,260.5,260.5
Wc1,1998-07-16T14:00:00.000000000Z,258.0,263.5,258.0,263.5
Wc1,1998-07-16T15:00:00.000000000Z,264.0,264.5,264.0,264.5
Wc1,1998-07-16T16:00:00.000000000Z,264.0,264.5,263.5,264.0
Wc1,1998-07-16T17:00:00.000000000Z,263.5,263.5,262.0,262.25
Wc1,1998-07-16T18:00:00.000000000Z,262.0,262.5,261.0,262.0
Wc1,1998-07-17T14:00:00.000000000Z,265.5,265.5,264.5,265.0
Wc1,1998-07-17T15:00:00.000000000Z,265.0,265.5,265.0,265.5
Wc1,1998-07-17T17:00:00.000000000Z,266.0,266.0,266.0,266.0
Wc1,1998-07-17T18:00:00.000000000Z,266.5,266.5,266.0,266.0
Wc1,1998-07-20T14:00:00.000000000Z,266.5,267.5,265.0,265.25
Wc1,1998-07-20T15:00:00.000000000Z,266.0,268.0,266.0,268.0
Wc1,1998-07-20T16:00:00.000000000Z,268.5,269.0,267.0,267.0
Wc1,1998-07-20T17:00:00.000000000Z,267.25,267.25,267.0,267.25
Wc1,1998-07-20T18:00:00.000000000Z,268.0,268.0,268.0,268.0
Wc1,1998-07-21T14:00:00.000000000Z,268.0,268.0,266.0,266.0
Wc1,1998-07-21T15:00:00.000000000Z,266.0,266.0,265.0,265.0
Wc1,1998-07-21T16:00:00.000000000Z,265.5,265.5,264.25,264.25
Wc1,1998-07-21T17:00:00.000000000Z,264.0,264.5,264.0,264.5
Wc1,1998-07-21T18:00:00.000000000Z,264.5,264.5,264.5,264.5
Wc1,1998-07-22T14:00:00.000000000Z,259.0,259.5,259.0,259.5
Wc1,1998-07-22T15:00:00.000000000Z,259.75,260.0,259.5,259.5
Wc1,1998-07-22T16:00:00.000000000Z,259.0,259.0,258.25,258.25
Wc1,1998-07-22T17:00:00.000000000Z,258.25,258.25,258.25,258.25
Wc1,1998-07-23T03:00:00.000000000Z,267.5,267.75,267.5,267.75
Wc1,1998-07-23T04:00:00.000000000Z,268.0,268.25,268.0,268.0
Wc1,1998-07-23T06:00:00.000000000Z,268.25,268.25,268.25,268.25
Wc1,1998-07-23T14:00:00.000000000Z,267.0,268.0,265.5,266.0
Wc1,1998-07-23T15:00:00.000000000Z,266.25,267.0,266.25,266.25
Wc1,1998-07-23T16:00:00.000000000Z,266.5,267.0,266.0,266.75
Wc1,1998-07-23T17:00:00.000000000Z,266.5,267.25,266.0,266.5
Wc1,1998-07-23T18:00:00.000000000Z,266.25,266.25,265.5,265.75
Wc1,1998-07-24T02:00:00.000000000Z,265.25,265.5,265.0,265.0
Wc1,1998-07-24T03:00:00.000000000Z,265.25,265.5,265.25,265.5
Wc1,1998-07-24T05:00:00.000000000Z,265.0,265.0,265.0,265.0
Wc1,1998-07-24T06:00:00.000000000Z,265.25,265.25,265.25,265.25
Wc1,1998-07-24T07:00:00.000000000Z,265.5,265.5,265.5,265.5
Wc1,1998-07-24T09:00:00.000000000Z,265.5,265.5,265.25,265.25
Wc1,1998-07-24T14:00:00.000000000Z,263.0,265.5,263.0,264.75
Wc1,1998-07-24T15:00:00.000000000Z,264.25,265.0,264.25,264.5
Wc1,1998-07-24T16:00:00.000000000Z,264.25,264.5,263.25,264.0
Wc1,1998-07-24T17:00:00.000000000Z,263.75,267.5,263.5,266.0
Wc1,1998-07-24T18:00:00.000000000Z,265.75,266.0,264.5,265.25
Wc1,1998-07-27T02:00:00.000000000Z,263.25,263.25,263.0,263.0
Wc1,1998-07-27T03:00:00.000000000Z,262.75,263.25,262.75,263.25
Wc1,1998-07-27T04:00:00.000000000Z,263.0,263.0,263.0,263.0
Wc1,1998-07-27T05:00:00.000000000Z,262.75,262.75,262.75,262.75
Wc1,1998-07-27T09:00:00.000000000Z,262.5,262.5,262.5,262.5
Wc1,1998-07-27T14:00:00.000000000Z,262.0,262.5,261.5,262.25
Wc1,1998-07-27T15:00:00.000000000Z,262.0,262.25,260.25,260.5
Wc1,1998-07-27T16:00:00.000000000Z,260.75,261.0,260.5,260.75
Wc1,1998-07-27T17:00:00.000000000Z,260.5,261.0,260.5,261.0
Wc1,1998-07-27T18:00:00.000000000Z,260.75,261.0,260.25,260.5
Wc1,1998-07-28T02:00:00.000000000Z,260.5,260.5,260.5,260.5
Wc1,1998-07-28T03:00:00.000000000Z,260.75,261.0,260.75,260.75
Wc1,1998-07-28T04:00:00.000000000Z,261.0,261.0,260.75,261.0
Wc1,1998-07-28T06:00:00.000000000Z,260.5,260.5,260.5,260.5
Wc1,1998-07-28T14:00:00.000000000Z,260.5,261.0,258.5,258.75
Wc1,1998-07-28T15:00:00.000000000Z,258.5,259.0,258.25,258.75
Wc1,1998-07-28T16:00:00.000000000Z,258.5,258.75,257.5,257.75
Wc1,1998-07-28T17:00:00.000000000Z,257.5,257.75,256.0,256.0
Wc1,1998-07-28T18:00:00.000000000Z,256.25,256.5,255.25,256.0
Wc1,1998-07-29T02:00:00.000000000Z,257.5,257.5,255.75,255.75
Wc1,1998-07-29T04:00:00.000000000Z,256.0,256.0,256.0,256.0
Wc1,1998-07-29T07:00:00.000000000Z,255.75,255.75,255.75,255.75
Wc1,1998-07-29T08:00:00.000000000Z,255.5,255.5,255.5,255.5
Wc1,1998-07-29T14:00:00.000000000Z,256.0,256.5,254.75,255.25
Wc1,1998-07-29T15:00:00.000000000Z,255.5,255.5,253.5,253.75
Wc1,1998-07-29T16:00:00.000000000Z,253.5,254.0,252.0,252.0
Wc1,1998-07-29T17:00:00.000000000Z,252.25,252.25,251.25,252.0
Wc1,1998-07-29T18:00:00.000000000Z,251.75,253.0,251.75,252.25
Wc1,1998-07-30T02:00:00.000000000Z,251.0,252.0,251.0,252.0
Wc1,1998-07-30T04:00:00.000000000Z,252.25,252.25,252.25,252.25
Wc1,1998-07-30T14:00:00.000000000Z,251.5,255.25,251.5,253.75
Wc1,1998-07-30T15:00:00.000000000Z,253.5,254.25,252.5,253.75
Wc1,1998-07-30T16:00:00.000000000Z,253.5,253.75,251.5,252.0
Wc1,1998-07-30T17:00:00.000000000Z,251.75,253.5,251.5,252.75
Wc1,1998-07-30T18:00:00.000000000Z,252.5,254.0,252.25,253.25
Wc1,1998-07-31T02:00:00.000000000Z,253.0,253.25,252.25,253.25
Wc1,1998-07-31T03:00:00.000000000Z,253.75,254.0,253.75,254.0
Wc1,1998-07-31T09:00:00.000000000Z,254.5,254.5,254.5,254.5
Wc1,1998-07-31T14:00:00.000000000Z,253.0,255.25,253.0,255.0
Wc1,1998-07-31T15:00:00.000000000Z,254.75,256.0,254.0,254.5
Wc1,1998-07-31T16:00:00.000000000Z,254.25,254.5,253.0,253.5
Wc1,1998-07-31T17:00:00.000000000Z,253.25,254.0,253.25,253.5
Wc1,1998-07-31T18:00:00.000000000Z,253.25,253.25,252.0,252.5
Wc1,1998-08-03T02:00:00.000000000Z,252.5,253.0,252.25,252.5
Wc1,1998-08-03T14:00:00.000000000Z,250.5,251.0,250.0,250.75
Wc1,1998-08-03T15:00:00.000000000Z,251.0,252.0,250.0,250.0
Wc1,1998-08-03T16:00:00.000000000Z,250.25,250.25,249.0,249.0
Wc1,1998-08-03T17:00:00.000000000Z,249.25,250.5,249.0,250.5
Wc1,1998-08-03T18:00:00.000000000Z,250.75,251.0,249.5,250.75
Wc1,1998-08-04T02:00:00.000000000Z,250.5,250.5,250.0,250.5
Wc1,1998-08-04T09:00:00.000000000Z,250.5,250.5,250.5,250.5
Wc1,1998-08-04T14:00:00.000000000Z,251.0,253.0,250.5,250.5
Wc1,1998-08-04T15:00:00.000000000Z,250.75,250.75,247.0,247.5
Wc1,1998-08-04T16:00:00.000000000Z,247.0,247.75,247.0,247.0
Wc1,1998-08-04T17:00:00.000000000Z,247.25,247.75,247.0,247.25
Wc1,1998-08-04T18:00:00.000000000Z,247.5,247.75,247.0,247.25
Wc1,1998-08-05T02:00:00.000000000Z,246.5,247.0,246.5,247.0
Wc1,1998-08-05T03:00:00.000000000Z,246.75,246.75,246.5,246.5
Wc1,1998-08-05T04:00:00.000000000Z,246.75,247.0,246.75,247.0
Wc1,1998-08-05T14:00:00.000000000Z,247.0,248.75,246.0,248.25
Wc1,1998-08-05T15:00:00.000000000Z,248.0,248.5,246.75,247.25
Wc1,1998-08-05T16:00:00.000000000Z,247.0,247.5,246.5,246.75
Wc1,1998-08-05T17:00:00.000000000Z,246.5,247.5,246.25,246.5
Wc1,1998-08-05T18:00:00.000000000Z,246.25,247.5,246.25,246.75
Wc1,1998-08-06T02:00:00.000000000Z,246.75,247.0,246.75,247.0
Wc1,1998-08-06T03:00:00.000000000Z,246.75,246.75,246.75,246.75
Wc1,1998-08-06T04:00:00.000000000Z,247.5,247.75,247.5,247.75
Wc1,1998-08-06T05:00:00.000000000Z,248.0,248.25,248.0,248.25
Wc1,1998-08-06T06:00:00.000000000Z,247.75,247.75,247.75,247.75
Wc1,1998-08-06T08:00:00.000000000Z,248.25,248.25,248.25,248.25
Wc1,1998-08-06T14:00:00.000000000Z,246.5,249.5,246.0,248.75
Wc1,1998-08-06T15:00:00.000000000Z,248.5,248.75,248.5,248.5
Wc1,1998-08-06T16:00:00.000000000Z,248.75,249.0,248.25,248.75
Wc1,1998-08-06T17:00:00.000000000Z,248.5,250.25,248.5,250.0
Wc1,1998-08-06T18:00:00.000000000Z,249.75,251.5,249.75,251.25
Wc1,1998-08-07T02:00:00.000000000Z,251.25,254.5,251.25,253.0
Wc1,1998-08-07T04:00:00.000000000Z,252.5,252.5,252.0,252.0
Wc1,1998-08-07T08:00:00.000000000Z,252.5,252.5,252.5,252.5
