#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
Cc1,CH9,Market Price,1998-12-31T15:00:00.000000000Z,-6,Intraday 1Hour,214.0,214.5,213.25,213.5
Cc1,CH9,Market Price,1998-12-31T16:00:00.000000000Z,-6,Intraday 1Hour,213.75,214.5,213.5,214.0
Cc1,CH9,Market Price,1998-12-31T17:00:00.000000000Z,-6,Intraday 1Hour,214.25,214.25,213.5,213.75
Cc1,CH9,Market Price,1998-12-31T18:00:00.000000000Z,-6,Intraday 1Hour,214.0,214.0,213.5,213.5
Cc1,CH9,Market Price,1999-01-04T03:00:00.000000000Z,-6,Intraday 1Hour,214.0,215.75,214.0,215.5
Cc1,CH9,Market Price,1999-01-04T04:00:00.000000000Z,-6,Intraday 1Hour,215.0,215.0,214.0,214.0
Cc1,CH9,Market Price,1999-01-04T10:00:00.000000000Z,-6,Intraday 1Hour,214.5,214.5,214.5,214.5
Cc1,CH9,Market Price,1999-01-04T15:00:00.000000000Z,-6,Intraday 1Hour,214.5,215.5,211.5,214.5
Cc1,CH9,Market Price,1999-01-04T16:00:00.000000000Z,-6,Intraday 1Hour,214.75,215.0,214.0,214.25
Cc1,CH9,Market Price,1999-01-04T17:00:00.000000000Z,-6,Intraday 1Hour,214.0,215.25,214.0,215.0
Cc1,CH9,Market Price,1999-01-04T18:00:00.000000000Z,-6,Intraday 1Hour,214.75,215.25,214.5,215.25
Cc1,CH9,Market Price,1999-01-04T19:00:00.000000000Z,-6,Intraday 1Hour,215.0,215.75,214.5,214.75
Cc1,CH9,Market Price,1999-01-05T03:00:00.000000000Z,-6,Intraday 1Hour,215.5,215.5,215.0,215.5
Cc1,CH9,Market Price,1999-01-05T05:00:00.000000000Z,-6,Intraday 1Hour,215.75,215.75,215.25,215.25
Cc1,CH9,Market Price,1999-01-05T15:00:00.000000000Z,-6,Intraday 1Hour,215.5,216.25,215.25,215.5
Cc1,CH9,Market Price,1999-01-05T16:00:00.000000000Z,-6,Intraday 1Hour,215.75,216.0,215.25,215.5
Cc1,CH9,Market Price,1999-01-05T17:00:00.000000000Z,-6,Intraday 1Hour,215.75,216.25,215.5,215.5
Cc1,CH9,Market Price,1999-01-05T18:00:00.000000000Z,-6,Intraday 1Hour,215.75,218.0,215.5,217.5
Cc1,CH9,Market Price,1999-01-05T19:00:00.000000000Z,-6,Intraday 1Hour,217.75,217.75,217.0,217.25
Cc1,CH9,Market Price,1999-01-06T03:00:00.000000000Z,-6,Intraday 1Hour,217.25,217.25,217.0,217.0
Cc1,CH9,Market Price,1999-01-06T06:00:00.000000000Z,-6,Intraday 1Hour,217.25,217.25,217.25,217.25
