#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
JNIc1,JNIH7,Market Price,2017-01-10T18:00:00.000000000Z,9,Intraday 1Hour,19380.0,19390.0,19350.0,19350.0
JNIc1,JNIH7,Market Price,2017-01-10T19:00:00.000000000Z,9,Intraday 1Hour,19340.0,19340.0,19330.0,19340.0
JNIc1,JNIH7,Market Price,2017-01-10T20:00:00.000000000Z,9,Intraday 1Hour,19340.0,19360.0,19340.0,19340.0
JNIc1,JNIH7,Market Price,2017-01-10T23:00:00.000000000Z,9,Intraday 1Hour,19340.0,19370.0,19330.0,19360.0
JNIc1,JNIH7,Market Price,2017-01-11T00:00:00.000000000Z,9,Intraday 1Hour,19350.0,19380.0,19310.0,19360.0
JNIc1,JNIH7,Market Price,2017-01-11T01:00:00.000000000Z,9,Intraday 1Hour,19360.0,19380.0,19340.0,19350.0
JNIc1,JNIH7,Market Price,2017-01-11T02:00:00.000000000Z,9,Intraday 1Hour,19360.0,19390.0,19340.0,19360.0
JNIc1,JNIH7,Market Price,2017-01-11T03:00:00.000000000Z,9,Intraday 1Hour,19360.0,19380.0,19340.0,19360.0
JNIc1,JNIH7,Market Price,2017-01-11T04:00:00.000000000Z,9,Intraday 1Hour,19360.0,19360.0,19340.0,19340.0
JNIc1,JNIH7,Market Price,2017-01-11T05:00:00.000000000Z,9,Intraday 1Hour,19350.0,19370.0,19340.0,19350.0
JNIc1,JNIH7,Market Price,2017-01-11T06:00:00.000000000Z,9,Intraday 1Hour,19340.0,19370.0,19340.0,19350.0
JNIc1,JNIH7,Market Price,2017-01-11T07:00:00.000000000Z,9,Intraday 1Hour,19350.0,19370.0,19350.0,19350.0
JNIc1,JNIH7,Market Price,2017-01-11T08:00:00.000000000Z,9,Intraday 1Hour,19360.0,19370.0,19310.0,19330.0
JNIc1,JNIH7,Market Price,2017-01-11T09:00:00.000000000Z,9,Intraday 1Hour,19330.0,19380.0,19320.0,19380.0
JNIc1,JNIH7,Market Price,2017-01-11T10:00:00.000000000Z,9,Intraday 1Hour,19380.0,19430.0,19380.0,19400.0
JNIc1,JNIH7,Market Price,2017-01-11T11:00:00.000000000Z,9,Intraday 1Hour,19400.0,19410.0,19380.0,19400.0
JNIc1,JNIH7,Market Price,2017-01-11T12:00:00.000000000Z,9,Intraday 1Hour,19400.0,19410.0,19370.0,19390.0
JNIc1,JNIH7,Market Price,2017-01-11T13:00:00.000000000Z,9,Intraday 1Hour,19380.0,19390.0,19370.0,19380.0
JNIc1,JNIH7,Market Price,2017-01-11T14:00:00.000000000Z,9,Intraday 1Hour,19380.0,19470.0,19380.0,19460.0
JNIc1,JNIH7,Market Price,2017-01-11T15:00:00.000000000Z,9,Intraday 1Hour,19460.0,19480.0,19430.0,19440.0
JNIc1,JNIH7,Market Price,2017-01-11T16:00:00.000000000Z,9,Intraday 1Hour,19440.0,19510.0,19290.0,19450.0
JNIc1,JNIH7,Market Price,2017-01-11T17:00:00.000000000Z,9,Intraday 1Hour,19440.0,19490.0,19260.0,19280.0
JNIc1,JNIH7,Market Price,2017-01-11T18:00:00.000000000Z,9,Intraday 1Hour,19280.0,19280.0,19120.0,19230.0
JNIc1,JNIH7,Market Price,2017-01-11T19:00:00.000000000Z,9,Intraday 1Hour,19230.0,19320.0,19200.0,19290.0
JNIc1,JNIH7,Market Price,2017-01-11T20:00:00.000000000Z,9,Intraday 1Hour,19290.0,19330.0,19290.0,19330.0
JNIc1,JNIH7,Market Price,2017-01-11T23:00:00.000000000Z,9,Intraday 1Hour,19270.0,19270.0,19220.0,19250.0
